ID,SEX,EDUCATION,MARRIAGE,AGE,LIMIT_BAL,default
110494,1,1,1,34,400000,0
110495,2,2,1,31,500000,0
110496,1,1,1,39,240000,0
110497,2,2,1,36,80000,0
110498,1,2,2,28,60000,0
110499,2,1,2,38,200000,0
110500,2,2,2,41,260000,1
110501,2,2,1,39,260000,1
110502,1,1,2,30,260000,0
110503,1,1,1,34,300000,0
110504,2,2,2,27,310000,0
110505,2,1,1,32,140000,0
110506,2,2,1,50,200000,1
110507,1,2,1,39,230000,0
110508,1,2,2,27,50000,0
110509,2,2,1,29,180000,0
110510,2,2,1,49,80000,1
110511,2,1,2,39,350000,0
110512,2,2,2,32,140000,1
110513,2,1,2,29,360000,0
110514,1,6,2,47,10000,0
110515,2,1,2,25,130000,0
110516,1,1,1,41,320000,0
110517,2,2,1,34,180000,1
110518,2,1,1,39,180000,0
110519,2,2,1,39,150000,1
110520,1,1,2,50,70000,0
110521,1,2,1,66,150000,0
110522,2,3,1,36,480000,0
110523,2,3,2,45,50000,0
110524,2,1,2,28,100000,1
110525,2,3,2,26,50000,0
110526,1,1,2,28,280000,0
110527,2,2,1,48,20000,0
110528,1,3,1,50,30000,1
110529,2,2,1,38,70000,0
110530,1,3,2,59,30000,0
110531,2,1,1,64,200000,0
110532,2,1,1,66,210000,0
110533,1,2,2,38,50000,0
110534,1,3,1,38,60000,1
110535,2,2,2,25,200000,0
110536,1,1,1,58,130000,0
110537,1,2,2,24,50000,0
110538,2,1,2,34,300000,1
110539,1,1,2,32,210000,0
110540,1,1,2,27,70000,0
110541,2,2,1,25,30000,0
110542,1,1,2,30,200000,0
110543,1,2,2,24,20000,1
110544,2,1,2,32,150000,1
110545,2,1,2,28,750000,0
110546,1,2,2,24,100000,0
110547,1,2,1,36,300000,1
110548,2,2,2,55,90000,0
110549,1,2,2,28,50000,0
110550,2,2,1,48,120000,0
110551,1,2,1,42,30000,1
110552,1,2,1,43,220000,0
110553,2,2,2,31,180000,1
110554,1,3,2,52,20000,1
110555,2,2,1,46,400000,0
110556,2,1,2,27,180000,0
110557,2,2,1,36,340000,0
110558,1,3,2,46,250000,0
110559,2,2,1,50,50000,0
110560,1,2,2,35,400000,0
110561,2,1,1,37,320000,0
110562,1,1,1,42,350000,0
110563,1,2,2,24,10000,1
110564,2,2,2,23,50000,0
110565,2,3,2,23,30000,0
110566,1,1,2,35,350000,0
110567,1,1,1,37,410000,0
110568,2,3,1,35,130000,0
110569,2,3,2,28,80000,0
110570,2,2,1,51,380000,0
110571,2,1,1,42,320000,0
110572,1,1,2,23,20000,1
110573,1,2,2,32,50000,0
110574,1,2,2,25,30000,0
110575,1,2,2,24,50000,0
110576,1,2,2,41,50000,0
110577,1,1,2,27,200000,0
110578,1,2,2,29,80000,0
110579,2,2,2,28,180000,0
110580,2,2,2,33,180000,0
110581,2,2,2,23,90000,1
110582,2,2,2,35,130000,1
110583,2,1,2,23,70000,0
110584,1,1,2,22,20000,1
110585,1,3,2,34,20000,1
110586,2,3,2,36,440000,0
110587,1,1,1,41,400000,0
110588,1,2,1,32,200000,0
110589,2,1,1,41,220000,0
110590,1,1,2,29,360000,0
110591,1,2,1,51,20000,0
110592,2,1,1,44,290000,0
110593,2,2,1,33,380000,0
110594,1,1,2,28,180000,0
110595,2,2,2,27,50000,0
110596,1,1,1,48,20000,1
110597,1,2,2,25,20000,0
110598,2,2,2,29,170000,0
110599,2,2,2,24,180000,0
110600,1,1,2,36,200000,0
110601,2,1,2,26,360000,1
110602,2,2,2,26,10000,0
110603,2,2,1,60,60000,0
110604,2,2,1,24,40000,1
110605,1,2,2,39,100000,0
110606,2,2,2,23,50000,0
110607,1,1,2,29,300000,0
110608,1,3,2,29,110000,1
110609,1,2,1,45,150000,0
110610,2,2,1,35,180000,0
110611,2,1,2,23,80000,0
110612,2,1,2,29,160000,0
110613,2,2,2,23,50000,1
110614,1,2,2,26,180000,0
110615,1,3,2,26,110000,0
110616,1,2,2,43,10000,1
110617,2,2,2,22,30000,0
110618,2,3,1,46,50000,0
110619,2,2,2,30,360000,0
110620,2,2,1,32,110000,1
110621,2,3,2,55,180000,0
110622,2,1,1,34,230000,0
110623,2,3,1,41,20000,0
110624,2,1,2,22,50000,1
110625,1,1,1,46,320000,0
110626,2,1,2,26,280000,0
110627,1,2,1,28,20000,0
110628,1,2,2,36,70000,0
110629,2,2,2,36,80000,0
110630,1,2,2,24,30000,0
110631,2,2,1,41,100000,1
110632,1,1,2,26,110000,0
110633,2,1,1,33,300000,0
110634,2,2,1,31,300000,0
110635,1,1,1,37,270000,1
110636,1,2,2,26,100000,0
110637,1,1,1,33,50000,0
110638,2,2,1,40,360000,0
110639,2,2,1,49,90000,0
110640,2,1,2,28,150000,0
110641,1,3,2,34,50000,0
110642,2,3,2,26,30000,1
110643,2,2,1,54,230000,0
110644,2,1,1,44,200000,0
110645,1,2,1,42,330000,0
110646,1,1,1,29,110000,0
110647,2,3,1,54,200000,0
110648,2,1,2,27,70000,0
110649,2,2,1,59,360000,1
110650,2,3,2,28,80000,0
110651,2,2,1,69,200000,0
110652,1,2,2,27,50000,1
110653,1,1,2,27,30000,0
110654,2,1,2,31,390000,1
110655,2,1,1,42,380000,1
110656,2,2,2,31,80000,1
110657,2,2,1,49,50000,0
110658,2,1,1,25,50000,0
110659,1,2,2,44,200000,0
110660,1,3,2,28,100000,1
110661,1,1,2,31,180000,0
110662,2,2,2,27,120000,0
110663,2,2,2,31,390000,0
110664,2,2,1,37,250000,0
110665,2,2,2,30,70000,0
110666,2,1,2,33,210000,0
110667,1,1,2,29,180000,0
110668,2,1,1,23,210000,1
110669,1,1,1,38,390000,0
110670,2,1,2,27,230000,0
110671,2,2,1,51,90000,0
110672,1,1,2,29,140000,0
110673,2,1,2,28,150000,0
110674,1,2,2,27,130000,0
110675,2,1,2,27,210000,0
110676,2,1,2,25,100000,0
110677,1,5,1,36,150000,0
110678,2,1,2,29,200000,0
110679,2,2,2,27,80000,0
110680,1,2,3,37,50000,0
110681,2,2,2,33,260000,0
110682,1,3,1,56,20000,0
110683,1,1,1,36,160000,0
110684,1,2,2,35,10000,0
110685,1,1,1,31,150000,1
110686,1,1,1,35,500000,1
110687,1,1,1,69,500000,0
110688,2,2,2,28,360000,0
110689,2,1,2,28,50000,0
110690,2,3,1,30,80000,0
110691,2,2,1,27,360000,0
110692,2,2,2,35,400000,1
110693,2,2,2,26,500000,0
110694,1,3,1,54,140000,0
110695,1,2,2,27,110000,0
110696,2,3,1,39,150000,0
110697,1,3,1,45,20000,0
110698,2,3,1,36,340000,0
110699,1,2,2,25,60000,1
110700,1,1,1,62,20000,0
110701,2,1,2,25,50000,0
110702,2,2,1,35,200000,0
110703,2,1,2,30,180000,0
110704,1,2,2,32,360000,0
110705,2,2,1,26,50000,0
110706,1,3,2,50,100000,0
110707,2,3,2,26,80000,1
110708,2,3,1,32,50000,1
110709,2,3,2,27,420000,1
110710,2,1,1,35,190000,0
110711,2,1,2,22,40000,1
110712,1,2,2,43,50000,1
110713,1,2,2,23,10000,1
110714,2,1,2,39,200000,0
110715,1,3,1,39,120000,0
110716,2,2,1,48,100000,0
110717,2,1,2,24,100000,0
110718,2,2,1,28,100000,1
110719,1,1,2,34,240000,0
110720,2,2,1,37,290000,0
110721,2,2,2,33,500000,0
110722,1,2,1,32,50000,1
110723,2,2,2,30,220000,0
110724,1,2,1,44,20000,1
110725,2,2,1,36,420000,0
110726,2,1,2,29,100000,0
110727,2,1,1,43,230000,1
110728,2,2,1,53,50000,1
110729,1,1,2,27,90000,0
110730,1,2,2,24,50000,0
110731,2,3,2,22,50000,0
110732,2,1,2,26,60000,0
110733,1,1,2,25,10000,0
110734,1,1,2,30,70000,0
110735,1,2,2,30,260000,0
110736,1,1,2,39,360000,0
110737,2,3,1,30,60000,0
110738,2,2,2,23,40000,1
110739,2,1,2,35,610000,0
110740,2,3,2,35,50000,0
110741,1,1,1,48,320000,1
110742,1,1,2,29,150000,0
110743,1,1,1,36,170000,0
110744,1,2,1,53,500000,0
110745,1,2,1,57,200000,0
110746,2,1,2,27,290000,0
110747,2,2,2,53,40000,0
110748,2,1,2,30,300000,0
110749,1,3,2,32,50000,1
110750,1,2,2,29,20000,0
110751,1,2,2,34,140000,0
110752,1,2,1,32,80000,0
110753,2,1,2,27,130000,1
110754,2,3,2,39,380000,0
110755,2,3,1,46,50000,0
110756,1,1,2,25,50000,0
110757,1,1,2,25,20000,1
110758,2,2,1,26,140000,0
110759,1,3,3,45,30000,0
110760,1,1,2,28,230000,0
110761,1,3,1,36,100000,1
110762,2,1,2,46,240000,0
110763,1,1,1,56,360000,0
110764,1,2,2,37,150000,0
110765,1,2,2,27,130000,0
110766,2,2,1,56,30000,0
110767,1,1,2,33,250000,0
110768,1,1,1,42,500000,1
110769,2,1,2,27,390000,0
110770,1,2,2,37,360000,0
110771,2,2,1,25,90000,0
110772,2,3,1,35,100000,0
110773,1,3,1,31,30000,0
110774,1,1,2,26,80000,1
110775,2,2,2,22,30000,0
110776,1,2,1,45,150000,0
110777,2,2,2,28,160000,0
110778,2,1,1,58,20000,0
110779,1,1,1,45,230000,0
110780,2,2,1,46,100000,0
110781,1,2,2,39,420000,0
110782,2,2,1,37,480000,0
110783,1,3,1,37,10000,1
110784,2,3,1,41,180000,1
110785,1,1,2,32,200000,0
110786,1,2,2,36,140000,1
110787,2,1,1,23,20000,0
110788,2,1,2,39,80000,0
110789,2,2,1,29,10000,1
110790,1,2,1,35,50000,1
110791,1,3,2,38,340000,0
110792,2,2,2,39,330000,0
110793,2,1,1,47,230000,0
110794,2,3,3,48,30000,0
110795,1,1,2,42,500000,1
110796,1,1,1,42,200000,0
110797,2,3,2,36,240000,1
110798,2,1,1,45,290000,0
110799,2,3,2,24,20000,1
110800,2,3,2,49,60000,0
110801,1,2,2,24,160000,0
110802,1,1,2,35,140000,0
110803,1,1,1,44,460000,0
110804,2,2,1,40,200000,0
110805,2,1,1,47,310000,0
110806,2,2,1,29,290000,1
110807,1,1,2,27,120000,0
110808,1,3,2,31,20000,0
110809,1,1,2,29,90000,0
110810,1,1,1,60,60000,0
110811,1,2,1,39,260000,1
110812,2,2,2,30,180000,0
110813,1,3,2,41,50000,0
110814,1,3,1,40,50000,0
110815,2,1,2,32,200000,0
110816,1,2,1,35,170000,0
110817,2,1,2,22,50000,0
110818,1,3,2,49,50000,1
110819,1,1,1,47,220000,0
110820,2,3,2,43,150000,0
110821,1,1,2,28,20000,0
110822,2,2,1,39,160000,0
110823,1,1,2,28,50000,0
110824,2,3,1,40,130000,0
110825,1,2,2,36,20000,1
110826,2,2,1,34,200000,0
110827,2,1,2,22,20000,0
110828,2,1,1,39,300000,0
110829,2,1,2,25,120000,1
110830,2,1,2,27,360000,0
110831,1,1,3,59,140000,0
110832,2,2,2,25,210000,1
110833,2,1,2,28,130000,1
110834,2,2,1,48,240000,1
110835,1,3,1,65,80000,0
110836,2,1,2,36,500000,1
110837,2,1,2,56,210000,0
110838,2,1,1,38,340000,0
110839,1,2,1,62,240000,0
110840,2,1,2,28,240000,0
110841,1,2,1,40,50000,0
110842,2,2,2,45,20000,1
110843,1,1,1,35,510000,0
110844,2,2,2,30,220000,0
110845,1,1,2,37,60000,0
110846,2,2,2,26,40000,1
110847,2,1,1,46,360000,1
110848,1,3,2,23,20000,0
110849,1,2,1,33,30000,0
110850,2,1,2,29,110000,0
110851,2,2,2,31,170000,0
110852,1,2,1,48,180000,0
110853,2,1,2,28,180000,0
110854,2,2,1,50,80000,0
110855,2,1,1,34,20000,0
110856,2,3,1,57,30000,0
110857,1,2,2,28,80000,0
110858,1,1,1,53,200000,0
110859,2,5,1,52,160000,0
110860,2,1,1,44,500000,0
110861,2,2,2,22,50000,0
110862,2,2,1,39,50000,0
110863,1,1,2,41,200000,0
110864,1,2,2,25,30000,1
110865,2,2,1,33,190000,0
110866,2,2,1,41,120000,0
110867,2,3,2,39,30000,0
110868,2,3,2,27,30000,0
110869,2,2,1,31,30000,1
110870,1,2,2,38,70000,0
110871,1,1,1,46,320000,0
110872,2,2,1,34,210000,0
110873,2,1,1,29,280000,0
110874,1,1,2,32,140000,0
110875,2,3,2,22,20000,0
110876,1,1,2,25,340000,1
110877,2,3,3,39,70000,0
110878,2,2,2,24,60000,0
110879,1,3,2,29,30000,0
110880,1,1,1,25,80000,1
110881,1,2,1,49,50000,0
110882,1,3,2,37,100000,0
110883,1,2,1,35,60000,0
110884,2,2,2,23,10000,1
110885,2,1,1,41,280000,0
110886,2,3,2,47,250000,0
110887,2,1,2,25,30000,0
110888,1,1,1,57,50000,0
110889,2,3,2,29,70000,0
110890,2,2,1,28,130000,0
110891,2,2,2,30,190000,1
110892,1,3,1,36,20000,1
110893,1,1,2,42,230000,1
110894,2,1,2,29,240000,0
110895,2,2,2,23,20000,1
110896,2,3,2,22,20000,1
110897,2,1,2,24,50000,0
110898,2,2,2,40,230000,0
110899,2,2,1,41,430000,0
110900,1,2,1,34,50000,0
110901,2,5,2,36,240000,0
110902,2,1,2,30,120000,1
110903,2,2,1,26,280000,0
110904,1,1,2,29,500000,0
110905,1,2,1,53,260000,0
110906,2,1,2,31,140000,0
110907,2,3,2,28,310000,0
110908,2,3,1,36,50000,0
110909,2,3,1,35,50000,0
110910,2,3,2,29,30000,1
110911,1,1,1,43,200000,0
110912,2,3,2,33,80000,0
110913,2,3,2,36,310000,0
110914,2,2,2,26,220000,0
110915,2,2,2,26,80000,0
110916,2,1,2,38,500000,0
110917,2,1,1,37,100000,0
110918,2,2,1,28,20000,0
110919,1,2,2,38,80000,0
110920,1,2,2,29,110000,0
110921,1,5,1,30,400000,0
110922,1,1,1,40,320000,0
110923,1,2,2,28,180000,0
110924,2,2,2,27,180000,0
110925,1,2,2,35,30000,1
110926,2,1,2,24,100000,0
110927,1,2,1,50,90000,0
110928,1,2,1,22,20000,0
110929,1,2,2,28,60000,1
110930,2,2,1,40,80000,0
110931,2,1,1,34,500000,0
110932,1,1,2,34,430000,0
110933,1,1,2,27,130000,0
110934,2,2,1,38,350000,0
110935,1,1,2,34,320000,0
110936,2,4,2,33,260000,0
110937,1,1,1,47,50000,0
110938,1,2,2,44,270000,0
110939,2,2,1,29,20000,0
110940,2,2,2,49,30000,0
110941,2,1,1,56,500000,0
110942,2,1,2,31,360000,0
110943,1,2,2,30,90000,0
110944,2,2,2,28,10000,0
110945,2,2,2,36,200000,0
110946,1,2,1,40,80000,0
110947,1,1,2,32,500000,0
110948,1,2,1,21,50000,0
110949,2,2,2,24,50000,0
110950,1,1,1,30,200000,1
110951,1,2,2,40,20000,1
110952,2,2,2,32,80000,1
110953,1,2,2,54,30000,0
110954,2,1,2,35,200000,0
110955,2,2,1,38,100000,0
110956,2,3,1,30,70000,1
110957,1,2,1,30,140000,0
110958,2,2,2,27,100000,1
110959,1,2,2,38,60000,0
110960,2,1,2,23,50000,0
110961,2,1,1,35,120000,0
110962,1,2,2,28,300000,0
110963,2,1,1,36,360000,0
110964,2,2,1,36,40000,0
110965,2,2,2,40,190000,0
110966,2,1,2,23,30000,0
110967,2,3,2,47,280000,1
110968,2,2,2,23,30000,0
110969,2,1,2,32,260000,0
110970,2,2,1,46,60000,0
110971,2,3,1,36,70000,1
110972,1,2,2,27,30000,0
110973,2,2,2,22,30000,0
110974,1,3,2,43,40000,1
110975,1,1,2,25,80000,0
110976,1,1,2,35,50000,1
110977,1,1,2,34,280000,0
110978,2,2,1,22,80000,0
110979,2,2,2,27,150000,0
110980,2,2,2,39,90000,0
110981,2,1,1,33,130000,0
110982,1,2,2,36,210000,0
110983,2,1,2,44,420000,0
110984,1,1,2,39,500000,0
110985,1,1,2,30,180000,1
110986,1,1,2,30,440000,0
110987,1,1,2,27,50000,0
110988,1,2,1,29,140000,1
110989,1,1,2,29,150000,0
110990,2,2,2,27,150000,0
110991,1,6,2,49,480000,0
110992,2,1,2,35,100000,0
110993,2,1,2,33,310000,0
110994,1,2,2,51,60000,1
110995,2,1,2,31,160000,0
110996,1,2,1,48,90000,0
110997,2,1,2,28,50000,0
110998,2,2,1,26,200000,0
110999,1,2,2,67,240000,0
111000,2,1,1,32,200000,0
111001,2,1,2,29,50000,1
111002,2,1,2,30,240000,0
111003,2,3,1,43,350000,0
111004,2,3,1,26,50000,1
111005,2,2,1,36,50000,0
111006,2,2,2,25,30000,1
111007,1,2,1,47,50000,0
111008,2,2,1,34,20000,1
111009,2,2,2,30,270000,0
111010,1,1,1,49,380000,1
111011,2,2,2,22,10000,1
111012,2,2,1,35,240000,1
111013,2,1,2,35,280000,0
111014,1,1,2,41,160000,0
111015,2,1,2,25,180000,0
111016,2,2,1,35,50000,0
111017,1,2,1,37,50000,0
111018,1,2,2,33,20000,0
111019,1,1,2,27,140000,0
111020,1,2,2,28,360000,0
111021,1,2,1,49,180000,0
111022,1,1,1,36,390000,1
111023,2,3,1,33,30000,0
111024,2,1,1,35,210000,0
111025,1,2,2,24,20000,0
111026,1,1,1,43,450000,0
111027,1,3,2,46,50000,1
111028,2,1,2,39,200000,0
111029,2,1,2,27,230000,0
111030,1,2,1,41,50000,1
111031,2,2,2,26,50000,0
111032,1,2,2,23,20000,0
111033,1,1,1,47,40000,0
111034,1,1,2,26,100000,0
111035,2,2,1,43,150000,0
111036,1,1,2,43,130000,0
111037,2,2,2,23,50000,0
111038,1,2,1,60,160000,0
111039,2,2,1,32,340000,0
111040,1,3,2,23,20000,1
111041,2,2,1,35,220000,0
111042,2,1,1,32,280000,1
111043,2,3,0,41,120000,0
111044,2,1,2,30,240000,0
111045,2,1,1,29,420000,0
111046,2,2,2,31,230000,0
111047,2,1,2,26,30000,1
111048,2,2,1,30,210000,0
111049,1,1,2,29,250000,0
111050,2,2,1,34,70000,0
111051,1,1,1,41,460000,0
111052,1,2,2,31,200000,0
111053,1,3,1,43,70000,1
111054,2,2,2,30,20000,1
111055,1,2,2,45,250000,1
111056,1,2,1,34,50000,0
111057,2,2,2,25,30000,0
111058,1,1,1,44,50000,0
111059,1,3,1,45,90000,0
111060,2,2,1,45,290000,0
111061,1,1,2,24,170000,0
111062,2,1,1,52,290000,0
111063,1,3,2,39,30000,1
111064,1,3,2,32,210000,0
111065,2,1,1,30,360000,1
111066,2,2,1,37,120000,0
111067,1,3,2,55,20000,0
111068,1,2,1,25,80000,0
111069,2,2,1,43,200000,0
111070,2,1,2,32,150000,0
111071,2,3,1,44,110000,1
111072,2,2,2,26,180000,0
111073,2,2,2,44,180000,0
111074,1,3,1,36,30000,0
111075,2,1,1,31,380000,0
111076,1,1,2,32,220000,0
111077,1,1,2,29,250000,0
111078,1,1,1,53,330000,0
111079,1,2,2,26,50000,0
111080,2,1,2,35,340000,0
111081,2,2,1,41,180000,0
111082,1,3,2,45,10000,0
111083,2,2,1,37,120000,0
111084,2,2,2,38,250000,1
111085,2,1,2,39,200000,0
111086,2,1,2,29,90000,1
111087,2,2,1,35,740000,1
111088,1,1,2,34,300000,1
111089,1,3,1,44,210000,0
111090,1,1,1,37,230000,0
111091,1,3,2,51,270000,0
111092,2,1,2,32,270000,0
111093,2,1,2,30,180000,0
111094,1,2,2,46,50000,0
111095,2,3,1,54,170000,0
111096,2,2,1,39,300000,0
111097,1,2,1,50,20000,1
111098,2,2,2,31,110000,1
111099,1,2,1,54,80000,0
111100,2,1,2,23,80000,0
111101,2,2,1,48,60000,0
111102,1,2,2,27,30000,0
111103,2,3,1,43,180000,1
111104,1,2,1,50,290000,0
111105,2,1,2,26,50000,1
111106,2,1,2,32,150000,0
111107,1,2,1,41,50000,0
111108,1,2,1,36,20000,0
111109,2,3,1,33,90000,1
111110,1,1,1,48,450000,0
111111,1,1,2,29,140000,0
111112,2,1,2,27,400000,0
111113,2,2,1,30,50000,0
111114,2,1,2,35,390000,1
111115,2,2,1,40,200000,0
111116,1,1,2,29,130000,0
111117,2,1,2,36,360000,0
111118,1,2,1,46,290000,0
111119,2,2,2,24,120000,0
111120,2,1,2,24,40000,1
111121,1,1,1,42,500000,0
111122,2,1,1,36,150000,0
111123,2,1,2,26,240000,1
111124,2,1,1,48,220000,0
111125,2,1,1,31,110000,0
111126,2,2,1,52,220000,0
111127,2,2,2,34,100000,0
111128,2,3,1,42,70000,0
111129,2,2,1,27,50000,0
111130,2,1,2,32,200000,0
111131,1,3,1,42,220000,0
111132,2,3,1,42,200000,0
111133,2,3,2,24,80000,0
111134,2,2,2,56,50000,0
111135,1,3,1,49,50000,1
111136,2,1,2,33,360000,0
111137,2,3,2,50,30000,1
111138,2,2,2,32,90000,0
111139,1,6,2,51,100000,0
111140,2,3,2,49,200000,0
111141,1,3,1,30,10000,0
111142,1,2,2,44,400000,0
111143,1,2,2,50,180000,0
111144,2,3,2,27,370000,0
111145,2,1,2,46,60000,0
111146,2,1,2,29,210000,0
111147,2,1,2,33,20000,0
111148,2,1,2,35,200000,0
111149,2,2,1,30,130000,0
111150,1,2,1,38,120000,0
111151,2,1,1,34,330000,0
111152,1,2,2,25,240000,1
111153,2,1,1,38,210000,0
111154,2,2,2,23,50000,0
111155,2,3,1,44,230000,0
111156,2,2,2,24,50000,1
111157,2,1,2,41,250000,0
111158,2,3,1,45,120000,0
111159,1,2,1,35,160000,0
111160,1,2,1,29,210000,0
111161,2,1,2,29,260000,0
111162,2,2,1,32,310000,0
111163,2,1,2,30,360000,0
111164,1,2,1,44,240000,0
111165,2,1,1,40,150000,0
111166,2,2,1,38,160000,0
111167,1,3,2,38,50000,0
111168,2,1,2,29,170000,0
111169,2,1,2,47,100000,0
111170,1,1,1,46,230000,1
111171,1,2,2,30,20000,1
111172,2,1,1,50,170000,0
111173,2,1,2,29,340000,0
111174,1,3,1,31,90000,1
111175,2,1,2,32,140000,0
111176,2,2,1,27,280000,0
111177,2,2,1,40,180000,0
111178,1,1,1,53,500000,0
111179,2,1,1,34,360000,0
111180,1,1,2,23,50000,0
111181,1,1,1,55,220000,0
111182,1,1,1,35,500000,0
111183,1,2,2,41,100000,0
111184,2,3,1,26,80000,0
111185,1,2,1,39,240000,0
111186,1,3,1,36,450000,0
111187,1,3,2,39,50000,0
111188,1,2,1,37,150000,1
111189,2,2,1,36,290000,0
111190,2,2,2,22,50000,0
111191,1,2,2,45,50000,1
111192,2,1,1,39,500000,1
111193,2,3,1,40,200000,0
111194,2,3,1,22,30000,0
111195,2,3,1,51,80000,0
111196,1,2,1,31,50000,1
111197,2,2,2,38,280000,0
111198,2,2,2,22,30000,0
111199,2,1,1,28,210000,0
111200,2,2,1,31,50000,1
111201,2,2,1,29,20000,0
111202,2,2,1,42,100000,0
111203,2,2,2,36,180000,1
111204,1,1,2,26,100000,0
111205,1,2,2,25,20000,1
111206,2,2,2,46,240000,0
111207,1,2,2,45,200000,0
111208,2,2,2,24,30000,0
111209,2,2,2,38,500000,0
111210,2,3,1,43,230000,0
111211,2,3,2,27,110000,1
111212,2,1,1,45,80000,1
111213,2,3,2,51,80000,0
111214,1,2,1,30,170000,0
111215,2,1,2,34,210000,0
111216,2,1,2,26,300000,0
111217,2,2,2,49,70000,0
111218,2,2,1,51,30000,0
111219,2,2,1,30,80000,0
111220,2,1,1,28,360000,0
111221,1,2,1,46,50000,0
111222,1,5,1,35,170000,0
111223,1,2,2,26,30000,1
111224,1,1,2,38,200000,1
111225,2,3,1,38,60000,0
111226,1,2,2,39,140000,0
111227,1,3,2,44,50000,0
111228,2,2,1,35,90000,0
111229,2,3,2,29,250000,0
111230,2,2,2,24,100000,1
111231,1,1,1,43,320000,1
111232,2,1,2,28,90000,1
111233,1,2,2,42,250000,0
111234,2,2,2,27,120000,0
111235,2,3,2,24,140000,0
111236,2,1,2,34,330000,0
111237,1,1,1,33,500000,0
111238,1,2,2,24,30000,0
111239,1,1,1,41,80000,1
111240,1,1,1,40,320000,0
111241,2,2,2,36,200000,1
111242,2,2,2,39,240000,0
111243,1,2,2,33,20000,0
111244,2,1,2,32,130000,0
111245,1,3,1,38,190000,0
111246,2,1,1,46,470000,0
111247,2,1,2,29,50000,0
111248,2,2,1,33,250000,0
111249,2,1,1,45,500000,0
111250,1,1,2,28,500000,0
111251,1,2,1,61,20000,1
111252,1,2,1,50,50000,0
111253,1,2,1,45,20000,1
111254,1,1,2,27,140000,0
111255,2,2,1,53,80000,0
111256,2,2,1,29,110000,0
111257,2,1,2,39,360000,0
111258,2,5,2,21,50000,0
111259,1,1,1,52,380000,0
111260,2,2,1,38,50000,0
111261,2,2,1,49,300000,0
111262,2,2,2,23,60000,0
111263,1,2,2,29,30000,0
111264,1,1,2,28,120000,0
111265,2,1,2,26,50000,0
111266,2,2,2,23,50000,1
111267,2,2,2,23,50000,0
111268,2,1,2,28,550000,0
111269,1,2,1,37,190000,0
111270,2,2,1,37,310000,0
111271,1,3,2,49,110000,0
111272,2,2,1,27,160000,0
111273,2,1,2,32,200000,0
111274,1,1,2,29,300000,0
111275,1,6,1,57,90000,0
111276,2,1,2,26,210000,0
111277,2,1,1,33,360000,0
111278,1,1,2,28,150000,1
111279,2,1,2,26,180000,0
111280,1,2,1,39,270000,0
111281,1,2,2,53,60000,0
111282,2,2,1,33,220000,1
111283,2,2,2,54,120000,0
111284,1,1,2,43,500000,0
111285,1,5,2,26,50000,0
111286,1,5,2,38,30000,0
111287,1,2,1,35,50000,0
111288,2,2,1,50,20000,1
111289,1,1,2,28,30000,1
111290,2,3,1,45,70000,0
111291,2,3,1,25,50000,1
111292,2,1,2,28,500000,1
111293,1,1,1,41,170000,0
111294,2,3,2,22,20000,0
111295,2,2,2,27,100000,0
111296,1,1,2,23,20000,0
111297,1,3,2,27,210000,0
111298,1,1,1,41,50000,1
111299,2,3,3,43,20000,0
111300,1,2,2,36,190000,0
111301,1,2,1,35,20000,0
111302,2,2,2,34,20000,0
111303,2,3,1,32,140000,0
111304,1,2,2,27,20000,0
111305,2,1,1,50,210000,1
111306,2,1,1,38,120000,1
111307,1,2,2,25,50000,1
111308,2,1,2,24,230000,0
111309,1,1,2,38,10000,0
111310,2,2,2,28,100000,1
111311,1,2,2,23,30000,0
111312,1,2,3,35,50000,1
111313,1,2,1,40,200000,0
111314,1,1,2,33,260000,0
111315,1,2,1,52,250000,1
111316,2,1,1,52,500000,0
111317,2,3,1,44,60000,1
111318,2,2,2,25,360000,0
111319,1,1,2,54,130000,0
111320,1,2,1,52,120000,1
111321,1,2,2,29,160000,0
111322,1,3,1,37,500000,0
111323,1,2,1,51,120000,1
111324,2,2,1,41,240000,0
111325,1,2,2,35,50000,0
111326,1,2,3,27,30000,0
111327,1,1,2,25,50000,0
111328,2,1,1,38,80000,1
111329,2,1,2,27,230000,0
111330,1,1,1,41,50000,0
111331,2,2,2,32,450000,0
111332,2,1,2,36,350000,0
111333,1,2,1,50,50000,0
111334,2,2,2,25,210000,0
111335,2,1,2,30,180000,1
111336,2,1,2,34,230000,0
111337,2,1,2,24,30000,1
111338,2,1,2,26,140000,0
111339,1,2,1,46,50000,0
111340,2,2,1,22,80000,0
111341,1,1,2,28,120000,0
111342,2,2,2,37,400000,0
111343,1,2,1,43,70000,0
111344,2,2,2,39,190000,1
111345,2,2,1,40,60000,0
111346,2,3,1,38,20000,0
111347,2,3,2,50,30000,1
111348,1,1,1,41,450000,0
111349,2,1,1,38,70000,1
111350,2,2,1,38,160000,0
111351,2,2,1,30,140000,0
111352,2,1,2,26,130000,1
111353,2,2,2,42,70000,1
111354,1,3,2,34,10000,0
111355,2,2,2,54,30000,0
111356,1,1,2,42,20000,0
111357,2,2,2,44,360000,0
111358,1,3,2,29,50000,1
111359,1,2,2,29,110000,0
111360,2,1,2,40,150000,0
111361,2,2,1,30,140000,0
111362,2,3,1,47,70000,1
111363,1,2,2,24,50000,0
111364,1,1,2,27,100000,0
111365,2,2,2,35,130000,0
