"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_1","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default"
"20000","2","2","2","48","0","0","0","0","2","-1","7684","8565.0","4519.0","3520","1680","5285.0","1200.0","2008.0","1680.0","0.0","5285.0","0.0","0"
"120000","2","2","1","41","2","0","0","0","0","2","36850","40232.0","41256.0","44063","46686","48768.0","4000.0","2000.0","3500.0","3500.0","3000.0","0.0","1"
"200000","1","1","2","37","0","0","0","0","0","0","118134","126591.0","134110.0","139209","135902","138997.0","15034.0","20038.0","20019.0","5014.0","10047.0","10238.0","0"
"80000","2","3","2","38","0","0","0","0","0","0","77929","77711.0","74525.0","61360","49359","48253.0","3006.0","2747.0","2344.0","1756.0","1758.0","1717.0","0"
"280000","2","1","1","46","-1","-1","-1","-1","-1","-1","11967","183.0","1699.0","0","2722","0.0","183.0","1699.0","0.0","2722.0","0.0","1041.0","1"
"500000","1","1","2","40","0","0","0","0","0","0","353356","320704.0","321094.0","317546","279250","239172.0","17000.0","11684.0","15000.0","8995.0","9457.0","10000.0","0"
"120000","2","1","1","37","-1","-1","-1","-1","-1","-1","696","-4.0","1878.0","407","247","1817.0","0.0","1882.0","407.0","247.0","2000.0","0.0","0"
"360000","1","2","1","34","0","0","2","0","0","-1","6287","3580.0","2224.0","1206","-11","2216.0","2505.0","5.0","12.0","0.0","2227.0","0.0","0"
"160000","2","1","1","28","1","3","2","0","0","0","4529","4269.0","1170.0","780","780","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"100000","2","1","2","29","-2","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"400000","2","1","2","31","-1","-1","-1","-1","0","0","4209","14858.0","28082.0","20188","68992","27613.0","14894.0","28222.0","20214.0","57060.0","16017.0","115710.0","0"
"360000","1","1","1","37","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"500000","2","2","1","48","0","0","0","0","0","0","39734","149570.0","137549.0","130893","108030","144938.0","117243.0","4500.0","4500.0","5000.0","50000.0","4578.0","0"
"130000","1","2","2","27","0","0","0","0","0","0","116646","113851.0","110317.0","108099","106028","104253.0","5578.0","4000.0","3863.0","3831.0","4136.0","5385.0","0"
"60000","2","1","2","26","-2","-2","-2","-2","-2","-2","17873","5959.0","2933.0","2933","4933","1983.0","3000.0","1000.0","0.0","2000.0","0.0","13072.0","0"
"240000","1","1","1","39","-1","-1","-1","-1","-1","-1","33984","2300.0","6904.0","15980","0","9060.0","3000.0","7104.0","15980.0","0.0","9060.0","3935.0","0"
"150000","2","2","1","38","-1","-1","-1","-1","-1","-1","5195","4177.0","7444.0","19997","4095","52207.0","4185.0","7447.0","20013.0","4095.0","25869.0","0.0","0"
"290000","1","2","1","39","0","0","0","0","0","0","209265","215887.0","220787.0","223810","228043","234257.0","10000.0","10000.0","8165.0","9000.0","10000.0","7010.0","0"
"50000","1","2","2","43","0","0","0","-2","-2","-2","34110","3552.0","0.0","0","0","0.0","3505.0","0.0","0.0","0.0","0.0","0.0","0"
"30000","2","2","2","46","1","-1","0","0","0","0","8891","24501.0","24886.0","25014","29356","25515.0","28001.0","1245.0","763.0","5000.0","1164.0","9114.0","0"
"210000","2","2","1","35","-1","-1","-1","-1","-1","-1","1338","1508.0","1409.0","1549","2454","946.0","1508.0","1409.0","1549.0","2454.0","946.0","1525.0","0"
"100000","2","1","2","30","-1","2","0","0","-1","-1","14729","5691.0","11440.0","7470","44097","56328.0","0.0","6000.0","0.0","44097.0","15000.0","0.0","0"
"30000","2","3","2","40","-1","2","-1","0","-1","-1","780","390.0","650.0","260","370","-20.0","0.0","650.0","0.0","500.0","0.0","800.0","0"
"30000","2","3","2","34","-1","-1","-1","-1","-1","-2","9318","10621.0","15685.0","5476","0","0.0","10621.0","15685.0","5827.0","0.0","0.0","0.0","0"
"80000","2","3","1","34","2","3","2","2","2","0","78489","76697.0","74847.0","79620","78257","79953.0","0.0","0.0","6000.0","0.0","3200.0","3000.0","0"
"30000","2","2","2","24","2","2","7","7","7","7","2550","2550.0","2550.0","2550","2550","2550.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"70000","2","3","2","41","0","0","0","0","0","0","32581","32888.0","33481.0","33683","34227","34327.0","2000.0","1500.0","1138.0","1806.0","1383.0","1250.0","0"
"470000","2","1","2","27","-1","-1","-1","-1","-1","-1","2981","3182.0","1512.0","3657","6556","3772.0","3182.0","1512.0","3657.0","6556.0","3772.0","957.0","0"
"180000","2","1","1","39","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"20000","1","2","1","32","0","0","0","0","0","0","17106","18282.0","19424.0","19208","19600","20000.0","1458.0","1600.0","384.0","392.0","400.0","0.0","1"
"420000","1","1","1","60","0","0","0","0","0","0","195379","198147.0","200431.0","200252","202789","205082.0","8003.0","7529.0","10005.0","8015.0","10018.0","7715.0","0"
"100000","2","2","2","29","0","0","2","0","0","2","95205","102039.0","99504.0","94453","99711","97944.0","9300.0","0.0","3400.0","6800.0","0.0","3500.0","1"
"130000","2","3","1","53","0","0","0","0","0","0","18614","20343.0","22386.0","24296","25436","27451.0","2343.0","2386.0","2296.0","1536.0","2451.0","2659.0","0"
"200000","1","1","1","34","-1","-1","-1","-1","-1","-1","780","0.0","390.0","3672","390","390.0","0.0","390.0","3672.0","390.0","390.0","390.0","0"
"150000","1","1","2","44","1","2","-1","-1","0","0","10710","4982.0","800.0","56800","54588","-7.0","137.0","15800.0","56800.0","0.0","7.0","79447.0","0"
"410000","2","1","2","30","0","-1","-1","0","0","-1","6972","3188.0","15106.0","15313","10959","8341.0","3188.0","15106.0","6000.0","0.0","8341.0","17331.0","0"
"30000","1","1","1","40","-1","-1","-1","-1","-1","-1","1047","447.0","318.0","258","0","318.0","447.0","318.0","258.0","0.0","318.0","1991.0","1"
"20000","1","2","2","23","1","2","0","0","0","-2","9352","9059.0","9823.0","10023","0","0.0","0.0","1000.0","200.0","0.0","0.0","0.0","1"
"130000","2","2","2","30","0","0","0","0","-2","-2","126834","128882.0","15621.0","0","0","0.0","5802.0","1000.0","0.0","0.0","0.0","0.0","0"
"180000","2","1","2","28","-2","-2","-2","-2","-2","-2","0","0.0","0.0","1430","0","0.0","0.0","0.0","1430.0","0.0","0.0","0.0","0"
"120000","1","1","2","32","0","0","0","0","0","0","45117","45607.0","46247.0","45974","45854","45191.0","3000.0","3000.0","2000.0","2000.0","1500.0","1500.0","0"
"190000","2","3","1","27","0","0","2","-1","-1","0","43903","53382.0","21811.0","2921","107441","108642.0","10882.0","0.0","2921.0","107441.0","4000.0","3700.0","0"
"30000","2","2","1","53","0","0","0","0","0","0","26891","28151.0","28827.0","29412","26199","27116.0","2000.0","1500.0","1000.0","1000.0","1351.0","1000.0","0"
"170000","1","1","2","28","0","0","0","0","0","0","73254","68005.0","63311.0","57304","51663","45795.0","2500.0","3000.0","2200.0","2000.0","1700.0","1500.0","0"
"120000","1","3","1","32","1","2","2","2","2","2","110826","113572.0","114719.0","115736","117729","120601.0","6000.0","4500.0","4400.0","4000.0","5000.0","4700.0","0"
"50000","1","2","2","34","1","2","2","2","0","0","35548","31713.0","50319.0","42805","39207","50155.0","0.0","21220.0","13.0","1510.0","15018.0","21.0","0"
"20000","2","2","2","26","2","2","2","2","2","0","10372","12897.0","12393.0","14185","13817","14434.0","3000.0","0.0","2000.0","0.0","1000.0","3000.0","1"
"40000","1","1","2","25","-1","-1","-1","0","0","-1","511","513.0","1531.0","1017","506","499.0","513.0","1531.0","0.0","0.0","499.0","0.0","1"
"300000","1","1","1","45","-1","-1","-1","-1","-1","-2","1095","2930.0","2228.0","452","0","0.0","2941.0","2228.0","452.0","0.0","0.0","0.0","0"
"230000","2","3","1","37","1","-2","-2","-2","-1","-1","0","0.0","0.0","0","2533","0.0","0.0","0.0","0.0","2533.0","0.0","500.0","0"
"280000","2","1","1","38","-1","-1","2","0","0","-1","5165","8559.0","6455.0","544","0","4694.0","6455.0","11.0","5.0","0.0","4694.0","5292.0","1"
"50000","2","3","1","39","0","0","0","0","-2","-2","43994","33508.0","37600.0","0","0","-5000.0","5000.0","5000.0","0.0","0.0","0.0","5000.0","0"
"50000","2","2","1","29","2","2","7","7","7","6","2550","2550.0","2550.0","2550","2550","1950.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"240000","2","2","1","36","0","0","0","0","0","0","227797","192920.0","185654.0","181350","186501","187457.0","10011.0","7722.0","9000.0","8000.0","7000.0","7000.0","0"
"70000","2","2","1","32","1","2","2","2","2","2","22914","23953.0","23275.0","24584","24051","26654.0","1700.0","0.0","2000.0","0.0","3000.0","600.0","0"
"60000","2","2","2","30","0","0","0","0","0","0","60922","59205.0","60850.0","40548","40580","40416.0","3205.0","2850.0","1578.0","1580.0","1416.0","2512.0","0"
"230000","2","2","1","31","0","0","0","0","0","0","160413","149267.0","126107.0","105831","82694","65983.0","6011.0","5012.0","2000.0","2300.0","2400.0","1500.0","0"
"30000","1","1","2","27","0","0","0","0","0","0","27159","27577.0","28838.0","28085","28428","29430.0","1500.0","1749.0","1200.0","1100.0","1465.0","1386.0","0"
"80000","2","3","1","29","1","2","0","0","0","0","80867","75615.0","77343.0","78883","79915","80296.0","0.0","3000.0","2744.0","3022.0","6000.0","2800.0","1"
"360000","2","2","1","40","-2","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"200000","2","1","1","49","0","0","0","0","0","0","51024","27254.0","36052.0","38440","40555","49699.0","10000.0","10021.0","5000.0","6000.0","10000.0","10000.0","0"
"150000","2","1","2","37","-1","2","2","-1","-1","-2","180","1582.0","1402.0","3244","-13","-13.0","1402.0","0.0","3244.0","0.0","0.0","0.0","0"
"180000","2","2","2","24","0","0","0","0","0","0","126420","130905.0","136925.0","56669","24610","20476.0","6519.0","10000.0","3000.0","2000.0","2000.0","1000.0","0"
"180000","2","1","2","40","0","0","0","0","0","0","42790","43899.0","45172.0","46121","95432","50984.0","1800.0","2000.0","2000.0","2332.0","5000.0","1000.0","0"
"90000","2","6","3","46","0","0","0","0","0","0","77263","26691.0","21066.0","20422","20327","13619.0","8333.0","1494.0","600.0","1000.0","1000.0","257.0","0"
"20000","1","2","2","24","0","0","2","0","0","0","14558","17212.0","16635.0","16678","17268","17563.0","3200.0","0.0","600.0","1840.0","800.0","626.0","0"
"290000","2","2","2","31","0","0","0","0","0","0","172758","176718.0","181392.0","173856","172835","176710.0","8100.0","9000.0","6500.0","7000.0","6800.0","7000.0","0"
"210000","1","2","1","35","-1","-1","2","0","-1","-1","396","1188.0","792.0","396","396","396.0","1188.0","0.0","0.0","396.0","396.0","396.0","0"
"20000","1","1","2","31","0","0","0","0","0","0","18551","19595.0","20546.0","20250","19754","19833.0","1647.0","1598.0","692.0","697.0","777.0","797.0","0"
"330000","2","2","1","42","-2","-1","2","2","-2","-1","-4","8223.0","2996.0","207","-3","500.0","15450.0","0.0","209.0","3.0","503.0","0.0","1"
"30000","1","2","2","26","2","2","2","2","2","2","200","200.0","200.0","200","200","200.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"470000","1","1","1","37","0","0","0","0","0","0","134561","226498.0","165474.0","120644","119006","110780.0","150055.0","7046.0","10000.0","15029.0","15017.0","10023.0","0"
"280000","2","1","1","56","0","0","0","0","0","0","89739","73565.0","77944.0","81926","79277","78723.0","4000.0","6000.0","6000.0","7000.0","5000.0","5000.0","0"
"120000","2","1","1","34","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"240000","1","2","2","28","-1","-1","-1","-1","-1","-1","4882","5205.0","2747.0","4594","4092","4361.0","5220.0","2773.0","4614.0","4104.0","4374.0","2443.0","1"
"800000","1","2","1","53","-1","-1","-1","0","0","-1","7639","5552.0","64535.0","40814","12590","9339.0","11145.0","64657.0","131.0","247.0","9366.0","63482.0","0"
"320000","2","1","2","30","-1","-1","-1","-2","-2","-1","1663","7025.0","1189.0","0","2701","2043.0","7025.0","1189.0","0.0","2701.0","2043.0","0.0","1"
"140000","2","1","1","34","0","0","0","0","0","0","103288","98632.0","93615.0","91282","88128","87812.0","4500.0","4126.0","3509.0","3500.0","4000.0","3500.0","0"
"20000","1","2","2","25","2","2","2","2","0","0","8880","9889.0","10087.0","9585","10082","10965.0","1500.0","700.0","0.0","1000.0","1400.0","0.0","0"
"160000","2","2","2","43","1","-2","-2","-2","-2","-1","0","0.0","0.0","0","0","695.0","0.0","0.0","0.0","0.0","695.0","0.0","0"
"280000","2","2","1","38","0","0","0","0","0","0","237821","223180.0","237301.0","201226","207802","219281.0","11000.0","20000.0","10000.0","10000.0","15000.0","10000.0","0"
"330000","2","2","2","33","0","0","0","0","0","0","166917","159118.0","149325.0","143242","138627","139977.0","7400.0","6600.0","4800.0","5000.0","5400.0","5100.0","0"
"230000","2","1","1","24","-1","-1","-1","0","0","-1","35000","35000.0","44884.0","10086","6905","237.0","35000.0","44884.0","202.0","405.0","237.0","3566.0","0"
"50000","1","2","2","25","-1","2","2","-2","-2","-2","1170","780.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"210000","2","2","2","33","1","0","0","0","0","0","21854","17376.0","18796.0","117846","118877","121476.0","2269.0","3000.0","100004.0","4000.0","3687.0","3500.0","0"
"170000","1","2","2","29","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"20000","1","2","1","26","1","2","2","2","2","2","11338","10870.0","12380.0","11884","12894","12540.0","0.0","2000.0","0.0","1203.0","0.0","1700.0","0"
"480000","2","2","1","31","0","0","0","0","0","0","20824","21960.0","20885.0","19949","23031","27176.0","5004.0","5000.0","795.0","5000.0","5000.0","10000.0","0"
"140000","1","1","1","36","0","0","0","0","0","0","40836","41878.0","42977.0","43960","45093","46342.0","2001.0","2100.0","2000.0","2000.0","2000.0","5000.0","0"
"160000","1","1","1","41","0","0","0","0","-2","-2","97266","99466.0","102650.0","0","0","0.0","3769.0","5000.0","0.0","0.0","0.0","0.0","0"
"80000","2","2","1","41","0","0","0","0","0","0","78337","77959.0","78206.0","72040","73733","75309.0","3500.0","3700.0","3000.0","3000.0","2793.0","3000.0","1"
"100000","2","1","2","22","2","0","0","0","0","0","72222","73859.0","75427.0","76587","78711","80510.0","3400.0","3400.0","3000.0","3500.0","3200.0","2000.0","0"
"310000","2","2","2","35","0","0","0","0","0","0","184404","180576.0","175348.0","139525","139156","115785.0","6225.0","5808.0","4312.0","4427.0","4524.0","4263.0","0"
"200000","2","2","1","36","-1","-1","-1","-1","-1","-1","371","37647.0","371.0","2977","3784","10579.0","37647.0","371.0","2977.0","3784.0","10579.0","10546.0","0"
"240000","2","1","2","26","1","-1","-1","-1","-1","-1","0","189.0","651.0","0","127","0.0","189.0","651.0","0.0","127.0","0.0","0.0","0"
"30000","1","2","1","53","0","0","0","0","0","0","18112","18456.0","19004.0","19030","24541","26305.0","1329.0","1267.0","683.0","8000.0","2731.0","0.0","0"
"180000","1","3","1","43","-1","-1","-1","-1","-1","-1","3690","15618.0","4685.0","238","218","6690.0","15682.0","4699.0","238.0","218.0","6710.0","11949.0","0"
"40000","2","1","2","24","0","0","0","0","2","0","38272","39159.0","40007.0","41973","40689","40640.0","2000.0","2000.0","3100.0","0.0","1500.0","1500.0","1"
"500000","1","2","2","30","1","0","0","0","0","0","2817","7682.0","47403.0","36067","46054","34290.0","5037.0","47221.0","5026.0","16005.0","2000.0","1000.0","0"
"200000","2","1","2","33","-1","-1","-1","-1","-2","-2","390","0.0","780.0","0","0","0.0","0.0","780.0","0.0","0.0","0.0","0.0","0"
"250000","1","1","1","51","2","2","2","2","2","2","2487","2487.0","2487.0","2487","2487","2487.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"50000","1","1","1","49","1","2","2","0","0","0","48518","49244.0","45385.0","17912","31278","14818.0","1800.0","82.0","1500.0","10000.0","1062.0","549.0","0"
"180000","1","2","1","33","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"160000","2","1","1","42","-1","-1","-1","-1","-1","-1","3607","4417.0","1058.0","2146","2534","2242.0","4417.0","1058.0","2146.0","2534.0","2242.0","2254.0","0"
"50000","2","2","1","44","0","0","0","0","0","0","27321","24726.0","22581.0","20192","18813","17328.0","1415.0","1500.0","700.0","700.0","629.0","488.0","0"
"20000","2","1","2","23","0","0","0","0","0","0","17165","18387.0","19573.0","19504","19642","20128.0","1500.0","1600.0","700.0","1000.0","1000.0","1000.0","0"
"150000","2","1","2","24","-1","-1","-1","-1","-1","-1","291","291.0","291.0","658","441","1197.0","291.0","291.0","658.0","441.0","1197.0","8007.0","0"
"360000","1","2","2","48","0","0","0","0","0","0","29269","26763.0","23202.0","24979","26734","17956.0","1500.0","2000.0","2000.0","2000.0","2000.0","3000.0","0"
"20000","1","2","2","28","0","0","0","0","0","0","8814","10167.0","21774.0","10707","10539","10757.0","1500.0","1200.0","378.0","389.0","400.0","600.0","0"
"30000","1","3","2","42","0","0","2","0","0","-1","27742","31130.0","29105.0","58840","28840","1319.0","4600.0","0.0","1060.0","1091.0","1319.0","565.0","0"
"80000","2","2","1","29","0","0","0","0","0","0","49528","44639.0","39720.0","34465","29488","32912.0","1730.0","1644.0","1222.0","1400.0","10000.0","1200.0","0"
"140000","1","2","2","25","-1","-1","-1","-1","-1","-1","1198","4656.0","1516.0","-660","249","-427.0","4660.0","2000.0","0.0","2200.0","1500.0","1400.0","0"
"50000","1","2","2","34","0","0","0","0","-2","-2","50713","49402.0","44415.0","0","0","0.0","3000.0","1000.0","0.0","0.0","0.0","0.0","0"
"120000","2","2","1","34","0","0","0","0","0","0","88210","86473.0","86353.0","84327","82469","82491.0","3300.0","3022.0","3100.0","3000.0","3100.0","3000.0","0"
"10000","1","3","2","22","0","0","0","0","0","0","18289","9217.0","10203.0","9634","9857","9704.0","1317.0","1303.0","334.0","373.0","326.0","1359.0","0"
"20000","2","1","1","43","-1","-1","-1","0","0","-2","1716","4019.0","2500.0","1000","0","0.0","4027.0","2500.0","0.0","0.0","0.0","0.0","0"
"180000","2","1","2","31","-1","-1","-1","-1","0","0","4582","1359.0","316.0","3072","2756","2440.0","1359.0","316.0","3072.0","0.0","0.0","316.0","1"
